INFO:2022-08-24 20:49:20,286:autoreload:run_with_reloader:677:Watching for file changes with StatReloader
INFO:2022-08-25 02:33:48,393:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 02:33:48,400:basehttp:log_message:187:"GET /student/ HTTP/1.1" 200 356
INFO:2022-08-25 02:33:51,761:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 02:33:51,929:connector:get_teacher_name:25:Teacher service API auth response: 200
INFO:2022-08-25 02:33:51,935:connector:get_teacher_name:35:Teacher service API data response: 200
INFO:2022-08-25 02:33:51,935:views:retrieve:34:Class teacher name fetched successfully updated to the response: {'id': 33, 'name': 'Harshit', 'dob': '2022-08-25', 'gender': 'Male', 'father_name': 'dasda', 'mother_name': 'dada', 'sibilings': 1, 'address': 'dada', 'parent_mobile': 1234567890, 'date_of_joining': '2022-08-26', 'mode_of_stay': 'DayScholer', 'fees': 23232, 'class_teacher_id': 10, 'created_dtm': '2022-08-25T02:33:27.529770+05:30', 'updated_dtm': '2022-08-25T02:33:36.219443+05:30', 'class_teacher_name': 'Vijay Tripathi'}
INFO:2022-08-25 02:33:51,936:basehttp:log_message:187:"GET /student/33/ HTTP/1.1" 200 392
INFO:2022-08-25 02:34:02,415:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 02:34:02,460:basehttp:log_message:187:"DELETE /student/33/ HTTP/1.1" 204 0
INFO:2022-08-25 02:34:02,637:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 02:34:02,642:basehttp:log_message:187:"GET /student/ HTTP/1.1" 200 2
INFO:2022-08-25 02:34:28,470:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 02:34:28,476:basehttp:log_message:187:"GET /student/ HTTP/1.1" 200 2
INFO:2022-08-25 12:03:48,042:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 12:03:48,049:basehttp:log_message:187:"GET /student/ HTTP/1.1" 200 2
INFO:2022-08-25 16:31:16,139:basehttp:log_message:187:"POST /auth/ HTTP/1.1" 200 52
INFO:2022-08-25 16:31:16,145:basehttp:log_message:187:"GET /student/ HTTP/1.1" 200 2
